"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Mendocino, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Mendocino, California",,1409,1586.050857,21419.08961,30179497.26,339.7176543
Age group,<1,23,2145.522388,16984.48912,390643.2498,364.4060166
,17-Jan,*,*,*,*,*
,18-44,367,1313.48198,17769.29887,6521332.686,233.3965387
,45-64,685,2616.801009,22276.84894,15259641.53,582.9408078
,65-84,328,2153.07864,24219.93482,7944138.62,521.4742432
,Missing,*,†,*,*,†
Sex,Male,866,1949.923444,23775.6683,20589728.75,463.6073302
,Female,543,1222.28475,17660.71548,9589768.508,215.864232
,Missing,*,†,*,*,†
Payer,Medicare,512,†,22769.14172,11657800.56,†
,Medicaid,686,†,20981.00916,14392972.29,†
,Private insurance,149,†,20826.60539,3103164.203,†
,Uninsured,29,†,15765.27861,457193.0798,†
,Other,33,†,17223.24633,568367.1289,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,65,67.01030928,13001.34761,845087.5947,†
,Nonneonatal/nonmaternal,1344,1385.56701,21826.19766,29334409.66,†
Type of substance or substance-related condition,Alcohol,731,822.8553418,21512.03737,15725299.32,177.0129486
,Cannabis,239,269.0320475,20509.98404,4901886.185,55.17842999
,Drug-induced mental disorders,76,85.54993978,27579.61661,2096050.862,23.5943454
,Hallucinogens,*,*,*,*,*
,Opioids,344,387.2260432,18941.23341,6515784.294,73.34538867
,Other drug abuse,108,121.5709671,24357.61206,2630622.103,29.61178453
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",54,60.78548353,14725.47077,795175.4214,8.950948607
,Stimulants,334,375.9694722,21443.60852,7162165.245,80.62142177
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Merced, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Merced, California",,1850,697.4131626,17866.43937,33052912.84,124.6028999
Age group,<1,42,968.6346863,48513.3348,2037560.061,469.9169884
,17-Jan,47,62.01264002,12127.96076,570014.1555,7.520868646
,18-44,638,628.8936204,13492.32993,8608106.498,84.8524022
,45-64,841,1485.944485,18867.75035,15867778.04,280.3642957
,65-84,282,1040.820846,21168.27688,5969454.081,220.3238385
,Missing,*,†,*,*,†
Sex,Male,1174,876.9374416,18835.66623,22113072.16,165.1770096
,Female,676,514.4949045,16183.19628,10939840.68,83.26172023
,Missing,*,†,*,*,†
Payer,Medicare,493,†,19735.86086,9729779.403,†
,Medicaid,980,†,16554.49872,16223408.74,†
,Private insurance,266,†,19424.42425,5166896.85,†
,Uninsured,49,†,9420.900185,461624.109,†
,Other,62,†,23729.09249,1471203.735,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,110,31.81029497,21244.80044,2336928.048,†
,Nonneonatal/nonmaternal,1740,503.1810295,17652.86482,30715984.79,†
Type of substance or substance-related condition,Alcohol,900,339.2820791,18632.75355,16769478.2,63.21759366
,Cannabis,363,136.8437719,15141.77173,5496463.138,20.72057157
,Drug-induced mental disorders,74,27.89652651,25497.6959,1886829.496,7.112971494
,Hallucinogens,*,*,*,*,*
,Opioids,216,81.42769899,20682.77903,4467480.271,16.84151105
,Other drug abuse,204,76.90393793,16669.89621,3400658.827,12.81980663
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",50,18.8490044,18330.45047,916522.5236,3.455107415
,Stimulants,521,196.4066258,15459.30721,8054299.059,30.36310367
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Modoc, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Modoc, California",,99,1223.430549,13606.81205,1347074.393,166.4698953
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,30,1363.636364,7491.932708,224757.9813,102.1627188
,45-64,46,1843.687375,18552.21447,853401.8657,342.044836
,65-84,22,1229.737283,12017.21302,264378.6865,147.780149
,Missing,*,†,*,*,†
Sex,Male,51,1252.455796,14717.09308,750571.7469,184.3250852
,Female,48,1194.029851,12427.13845,596502.6458,148.3837427
,Missing,*,†,*,*,†
Payer,Medicare,33,†,17491.68887,577225.7326,†
,Medicaid,39,†,12739.60376,496844.5465,†
,Private insurance,12,†,12768.71363,153224.5636,†
,Uninsured,*,†,*,*,†
,Other,*,†,*,*,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,*,*,*,*,†
,Nonneonatal/nonmaternal,94,1146.341463,14009.98753,1316938.827,†
Type of substance or substance-related condition,Alcohol,62,766.1888285,12262.87296,760298.1236,93.95676268
,Cannabis,19,234.7998023,15984.04843,303696.9201,37.5305141
,Drug-induced mental disorders,*,*,*,*,*
,Hallucinogens,*,*,*,*,*
,Opioids,15,185.368265,19015.04359,285225.6538,35.24785638
,Other drug abuse,16,197.7261493,11383.95519,182143.283,22.50905623
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",*,*,*,*,*
,Stimulants,13,160.6524963,8601.367992,111817.7839,13.81831239
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Mono, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Mono, California",,88,672.5771935,27400.09172,2411208.071,184.2867679
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,33,634.6153846,32852.62724,1084136.699,208.4878267
,45-64,37,1000.540833,22089.00328,817293.1213,221.0094974
,65-84,18,1278.409091,28321.01395,509778.251,362.0584169
,Missing,*,†,*,*,†
Sex,Male,63,902.9668912,29010.68382,1827673.081,261.9568698
,Female,25,409.366301,23341.39963,583534.9907,95.55182425
,Missing,*,†,*,*,†
Payer,Medicare,20,†,22800.11824,456002.3649,†
,Medicaid,32,†,25114.96466,803678.8691,†
,Private insurance,22,†,33399.98204,734799.6048,†
,Uninsured,*,†,*,*,†
,Other,*,†,*,*,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,*,*,*,*,†
,Nonneonatal/nonmaternal,87,625.8992806,27642.29529,2404879.691,†
Type of substance or substance-related condition,Alcohol,69,527.3616631,28035.56462,1934453.959,147.8488199
,Cannabis,14,107.0009172,24421.73538,341904.2953,26.13148084
,Drug-induced mental disorders,*,*,*,*,*
,Hallucinogens,*,*,*,*,*
,Opioids,*,*,*,*,*
,Other drug abuse,*,*,*,*,*
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",*,*,*,*,*
,Stimulants,*,*,*,*,*
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
