Type of substance use disorder,Alcohol-related disorders,464,622.8773173318,6.4698275862,3002,4029.908850496,15697.378084958,7283583.43142052,97.775407507,
,Cannabis-related disorders,319,428.2281556656,5.8808777429,1876,2518.3574295571,14431.4946704912,4603646.79988669,61.7997234624,
,Neonatal abstinence syndrome,21,28.1905682413,7.1904761905,151,202.7036097351,9625.9229352754,202144.381640783,2.7136023739,
,Opioid-related disorders,412,553.0721007343,7.5533980583,3112,4177.57373176,17085.5966157964,7039265.80570814,94.495668126,
,Sedative-related disorders,25,33.5602002873,6.48,162,217.4700978615,9889.8350444472,247245.876111178,3.319048449,
,Stimulant-related disorders,250,335.6020028728,7.284,1821,2444.5249889251,14229.5235512968,3557380.88782422,47.7545660374,
,Miscellaneous substances and addictive disorders,205,275.1936423557,6.0195121951,1234,1656.5314861799,9789.164315368,2006778.68465044,26.9391578356,
Type of mental disorder,Anxiety disorders,877,1177.2918260776,6.1482326112,5392,7238.2639979595,18349.3423385284,16092373.2308894,216.0253074905,
,Bipolar disorders,167,224.182137919,6.0958083832,1018,1366.5713556979,15650.4488384239,2613624.9560168,35.0855107999,
,Depressive disorders,1059,1421.610084169,6.1104815864,6471,8686.7222423583,17859.7254441657,18913449.2453715,253.8956579192,
,"Disruptive, impulse-control, and conduct disorders",12,16.1088961379,17.25,207,277.8784583786,31398.5239778118,376782.287733742,5.0579556164,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,17,22.8209361953,5.6470588235,96,128.8711691031,10609.7803249408,180366.265523994,2.4212511984,
,Schizophrenia and related disorders,93,124.8439450687,11.1827956989,1040,1396.1043319507,17810.9728330296,1656420.47347175,22.2359211399,
,Somatic symptom disorders,15,20.1361201724,5.1333333333,77,103.3654168848,16408.329828953,246124.947434295,3.3040010126,
,Suicidal ideation or attempt,70,93.9685608044,10.8571428571,760,1020.2300887332,20560.8038996292,1439256.27297404,19.3206915143,
,Trauma- and stressor-related disorders,168,225.5245459305,8.0773809524,1357,1821.6476715933,17590.4821131868,2955200.99501539,39.6708549127,
,Miscellaneous mental disorders,81,108.7350489308,6.3827160494,517,694.0249419409,10620.6136081771,860269.702262352,11.5483294036,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Island, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"Island, Washington",,1996,2480.3658415349,4.6548096192,9291,11545.6307784073,15922.1786789092,31780668.6431029,394.9282811798,
Age group,<1,18,1995.5654101995,7.2222222222,130,14412.4168514412,7019.8476737137,126357.258126846,140.0856520253,
,1-17,41,279.5391013841,5.5365853659,227,1547.6920979069,19903.1024938806,816027.202249107,55.6369538589,
,18-44,389,1535.546520349,4.0565552699,1578,6229.0293293333,10991.9667272464,4275875.05689885,168.7867625981,
,45-64,702,3288.6723507917,5.0997150997,3580,16771.292045348,17517.9174512968,12297578.0508104,576.1069076553,
,65-84,846,4642.2300263389,4.463356974,3776,20719.9297629499,16861.5024527395,14264831.0750176,782.7497297529,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,799,1994.1100129779,4.9849812265,3983,9940.6009783368,17194.6567585271,13738530.7500631,342.880372119,
,Female,1196,2960.102960103,4.4297658863,5298,13112.5631125631,15043.1446264729,17991600.9732616,445.2925693808,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1002,†,4.6716566866,4681,†,16649.1083499099,16682406.5666098,†,
,Medicaid,456,†,4.6184210526,2106,†,14701.390696054,6703834.15740066,†,
,Private insurance,393,†,4.5012722646,1769,†,15981.7963511257,6280845.96599243,†,
,Uninsured,16,†,5.375,86,†,16831.1649528955,269298.639246328,†,
,Other,129,†,5.0310077519,649,†,14296.7698748345,1844283.31385365,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,81,143.109540636,2.5802469136,209,369.25795053,6387.3286839191,517373.62339745,†,
,Neonatal birth hospitalization,15,26.455026455,7.5333333333,113,199.2945326279,7107.6003736879,106614.005605317,†,
,Nonmaternal/nonneonatal hospitalization,1900,325.6770654782,4.7205263158,8969,1537.3671580391,16398.2531653158,31156681.0141001,†,
Type of substance use disorder,Alcohol-related disorders,352,437.4192265633,5.34375,1881,2337.4589919475,15030.2393146438,5290644.23875464,65.7451565607,
,Cannabis-related disorders,151,187.6429068496,4.3046357616,650,807.7343672333,17199.3856884079,2597107.2389496,32.273427266,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,249,309.4243960632,5.1445783133,1281,1591.8580375783,16128.5644796571,4016012.55543463,49.9057132348,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,68,84.5014414952,5.1176470588,348,432.4485535341,12831.6201875162,872550.172751107,10.8429040256,
,Miscellaneous substances and addictive disorders,68,84.5014414952,4.8529411765,330,410.0805249031,8761.5561891407,595785.820861564,7.4036412772,
Type of mental disorder,Anxiety disorders,808,1004.0759518839,4.4851485149,3624,4503.4297643901,16426.6013716216,13272693.9082702,164.9355540843,
,Bipolar disorders,124,154.090863903,5.2903225806,656,815.190376777,14304.3313901901,1773737.09238357,22.0416678147,
,Depressive disorders,905,1124.6147728402,4.279558011,3873,4812.8541604533,15223.9772966951,13777699.4535091,171.2110976925,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,12,14.9120190874,4.25,51,63.3760811214,14157.6489421871,169891.787306246,2.1111913126,
,Personality disorders,15,18.6400238592,4.2,63,78.2881002088,6945.7020713379,104185.531070067,1.2946805233,
,Schizophrenia and related disorders,63,78.2881002088,7.619047619,480,596.4807634954,15909.912921844,1002324.51407617,12.4555685714,
,Somatic symptom disorders,13,16.1546873447,3.7692307692,49,60.8907446068,8507.1402343251,110592.823046226,1.3743019068,
,Suicidal ideation or attempt,74,91.9574510389,5.8243243243,431,535.5900188886,13194.2211916145,976372.368179473,12.1330694922,
,Trauma- and stressor-related disorders,144,178.9442290486,6.25,900,1118.4014315538,15680.9122583558,2258051.36520324,28.0600875485,
,Miscellaneous mental disorders,81,100.6561288398,4.8024691358,389,483.3979520827,9924.4956533774,803884.14792357,9.9896131316,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Jefferson, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"Jefferson, Washington",,922,3125.5296789722,4.9880694143,4599,15590.3589952201,20018.6991475733,18457240.6140626,625.6903832016,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,150,2392.3444976076,4.5,675,10765.5502392344,15252.4939127436,2287874.08691155,364.8921988695,
,45-64,349,3628.2357833455,5.1661891117,1803,18744.1521987732,21161.455093134,7385347.82750378,767.7874859657,
,65-84,413,4272.7084626526,5.0242130751,2075,21466.9977239809,20874.543507651,8621186.46865988,891.9083869915,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,395,2748.7821851079,5.8936708861,2328,16200.4175365344,22869.4681144373,9033439.90520275,628.6318653586,
,Female,527,3483.3762971776,4.3092979127,2271,15010.906206623,17881.9747796203,9423800.7088599,622.8964709406,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,507,†,5.1045364892,2588,†,20057.3364472528,10169069.5787572,†,
,Medicaid,118,†,6.8220338983,805,†,22368.441148201,2639476.05548771,†,
,Private insurance,254,†,3.968503937,1008,†,19333.7375810272,4910769.34558093,†,
,Uninsured,20,†,4.6,92,†,16802.9578798331,336059.157596663,†,
,Other,23,†,4.6086956522,106,†,17472.4555060924,401866.476640126,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,23,158.6206896552,2.652173913,61,420.6896551724,10038.9037819503,230894.786984857,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,897,321.7360114778,5.0423634337,4523,1622.3098995696,20295.8625329372,18205388.6920447,†,
Type of substance use disorder,Alcohol-related disorders,182,616.9700667819,5.3241758242,969,3284.8571138005,21745.0153038777,3957592.78530575,134.1602354421,
,Cannabis-related disorders,86,291.5353062816,5.2906976744,455,1542.4251669548,21204.400180647,1823578.41553564,61.8183130118,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,104,352.5543238754,6.1826923077,643,2179.734906268,21003.7747863126,2184392.57777651,74.0497161862,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,59,200.0067798908,4.7627118644,281,952.5746635479,17123.4050649806,1010280.89883385,34.2479710781,
,Miscellaneous substances and addictive disorders,35,118.6480897658,5.0285714286,176,596.6303942507,14629.7802675028,512042.309362598,17.3579548243,
Type of mental disorder,Anxiety disorders,342,1159.3613342825,4.7777777778,1634,5539.1708193498,18992.9930718173,6495603.63056152,220.1974178976,
,Bipolar disorders,73,247.4660157971,5.4520547945,398,1349.1982779077,17746.5071947321,1295495.02521544,43.916574298,
,Depressive disorders,351,1189.8708430794,5.0797720798,1783,6044.2726872097,21061.6320922743,7392632.86438829,250.6062193426,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,31,105.0883080782,8.064516129,250,847.4863554697,18039.5449663438,559225.89395666,18.9574525901,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,31,105.0883080782,7.9032258065,245,830.5366283603,16813.0043412714,521203.134579416,17.6685017994,
,Trauma- and stressor-related disorders,71,240.6861249534,6.661971831,473,1603.4441845486,19556.0003622597,1388476.02572043,47.0685794678,
,Miscellaneous mental disorders,23,77.9687447032,2.9130434783,67,227.1263432659,8839.3542382517,203305.147479789,6.8919335394,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
