"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Delaware, Iowa",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,78699.1889691093,2514.942458326,5.1282620746,403590.066094941,12897.2840289263,12465.0983441134,980980665.003572,313.486067332,
"Delaware, Iowa",,255,1637.239165329,5.1137254902,1304,8372.3916532905,15210.8896662486,3878776.8648934,249.0386430108,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,67,1494.2016057092,4.5671641791,306,6824.2640499554,14620.4283540228,979568.699719532,218.4586752274,
,45-64,87,1903.303434697,4.4022988506,383,8378.9105228615,12246.8592320496,1065476.75318832,233.0948924061,
,65-84,95,3274.7328507411,6.0421052632,574,19786.280592899,18722.7070296468,1778657.16781644,613.1186376479,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,121,1550.8843886183,6.0578512397,733,9395.0269161753,15838.24848429,1916428.06659909,245.6329231734,
,Female,134,1723.9161199022,4.2611940299,571,7345.9410780908,14644.3940171216,1962348.7982943,252.4570691232,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,125,†,5.896,737,†,17462.680241959,2182835.03024488,†,
,Medicaid,51,†,5.4901960784,280,†,14865.9809105462,758165.026437859,†,
,Private insurance,74,†,3.5135135135,260,†,11881.274540856,879214.316023346,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,12,80,2.8333333333,34,226.6666666667,6696.5366078885,80358.4392946621,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,242,200.6633499171,5.2355371901,1267,1050.5804311774,15682.1698680875,3795085.10807717,†,
Type of substance use disorder,Alcohol-related disorders,61,391.6532905297,5.7868852459,353,2266.4526484751,16422.0145306617,1001742.88637036,64.3173602806,
,Cannabis-related disorders,11,70.6260032103,2.6363636364,29,186.1958266453,6211.7675152998,68329.4426682982,4.3871231248,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,15,96.3081861958,3.6666666667,55,353.1300160514,13759.8752421079,206398.128631618,13.2518862685,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,105,674.1573033708,4.6857142857,492,3158.9085072231,14768.3396478197,1550675.66302107,99.5618403224,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,124,796.1476725522,5.0161290323,622,3993.5794542536,13457.1732379787,1668689.48150936,107.1389715255,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,16,102.7287319422,7.625,122,783.3065810594,17811.52998259,284984.47972144,18.2975588906,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,13,83.467094703,4.2307692308,55,353.1300160514,8488.7437570484,110353.668841629,7.0853077908,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Des Moines, Iowa",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,78699.1889691093,2514.942458326,5.1282620746,403590.066094941,12897.2840289263,12465.0983441134,980980665.003572,313.486067332,
"Des Moines, Iowa",,1082,2720.3700910142,5.247689464,5678,14275.6574646754,12909.0061818693,13967544.6887826,351.1727432187,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,32,373.7444522308,4.96875,159,1857.0427470217,4390.2029378137,140486.494010038,16.4081399218,
,18-44,257,2084.1780877463,3.2178988327,827,6706.6742356662,7568.451410219,1945092.01242628,157.7400058735,
,45-64,408,3839.2773125059,5.3210784314,2171,20429.095699633,13776.7060726774,5620896.07765239,528.9259506589,
,65-84,385,4956.868803914,6.5480519481,2521,32457.8344277069,16262.5197524516,6261070.10469388,806.1117683396,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,448,2297.789403498,6.0736607143,2721,13955.9932297276,14132.8271282925,6331506.55347505,324.7426041686,
,Female,633,3121.7635744933,4.6666666667,2954,14568.2300143019,12053.7917882405,7630050.20195627,376.2908813906,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,533,†,6.105065666,3254,†,15258.4241328222,8132740.06279423,†,
,Medicaid,256,†,4.34765625,1113,†,10318.8536207352,2641626.52690821,†,
,Private insurance,273,†,4.3516483516,1188,†,10840.8274664097,2959545.89832986,†,
,Uninsured,16,†,6.125,98,†,9170.5047468594,146728.075949749,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,37,89.3719806763,2.972972973,110,265.7004830918,6219.5107274072,230121.896914065,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1045,263.2241813602,5.3282296651,5568,1402.5188916877,13145.8591309746,13737422.7918685,†,
Type of substance use disorder,Cannabis-related disorders,42,105.5966209081,3.9761904762,167,419.8722783728,8050.3308480577,338113.895618423,8.5008773475,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,91,228.7926786343,5.010989011,456,1146.4775984311,16005.5289287062,1456503.13251226,36.6194783656,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,39,98.054005129,5.0769230769,198,497.812641424,13261.33564777,517192.09026303,13.0032707362,
,Miscellaneous substances and addictive disorders,32,80.454568311,5.1875,166,417.3580731131,10543.1559363398,337380.989962873,8.4824505949,
Type of mental disorder,Anxiety disorders,390,980.5400512898,5.0641025641,1975,4965.5553879419,12533.4256018661,4888035.98472781,122.8952578249,
,Bipolar disorders,69,173.4801629205,5.5362318841,382,960.426409212,13126.1963027479,905707.544889606,22.7713467313,
,Depressive disorders,525,1319.9577613516,5.1885714286,2724,6848.6951274702,12733.7348427536,6685210.79244567,168.0799213669,
,"Disruptive, impulse-control, and conduct disorders",12,30.1704631166,7.6666666667,92,231.306883894,10652.3053970307,127827.664764369,3.2138498709,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,53,133.252878765,3.4150943396,181,455.0711520088,7036.1748245393,372917.265700584,9.3759055086,
,Schizophrenia and related disorders,57,143.3096998039,9.0526315789,516,1297.3299140142,12215.6416683689,696291.575097032,17.5061994041,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,88,221.2500628551,3.5227272727,310,779.4036305124,4852.0376741411,426979.315324415,10.7351364038,
,Trauma- and stressor-related disorders,54,135.7670840247,6,324,814.6025041484,12521.1531913386,676142.272332286,16.9996045742,
,Miscellaneous mental disorders,49,123.1960577262,3.8775510204,190,477.6989993463,9169.8165150558,449321.009237734,11.2968524473,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Dubuque, Iowa",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,78699.1889691093,2514.942458326,5.1282620746,403590.066094941,12897.2840289263,12465.0983441134,980980665.003572,313.486067332,
"Dubuque, Iowa",,2262,2276.4325825735,4.9040671972,11093,11163.7783547692,11371.3503680743,25721994.5325841,258.8611248574,
Age group,<1,16,1315.7894736842,7.4375,119,9786.1842105263,12185.6901718804,194971.042750087,160.3380285774,
,1-17,34,158.9527816737,3.7058823529,126,589.0603085554,11084.0825068197,376858.805231872,17.6184574676,
,18-44,459,1362.4220837044,3.660130719,1680,4986.642920748,9119.7504083639,4185965.43743901,124.2494935423,
,45-64,800,3038.1285128361,4.845,3876,14719.7326446908,12180.4481822192,9744358.54577539,370.0576692152,
,65-84,952,5687.6568287728,5.5535714286,5287,31586.808459792,11779.7635187512,11214334.8698512,669.9925241875,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,912,1854.714064915,5.4111842105,4935,10036.199463109,13174.8581085488,12015470.5949965,244.3559463718,
,Female,1350,2689.5644897797,4.5614814815,6158,12268.39861338,10152.9806945093,13706523.9375876,273.0709634137,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1265,†,5.3754940711,6800,†,11655.5549388243,14744276.9976127,†,
,Medicaid,442,†,4.3778280543,1935,†,9681.026561537,4279013.74019936,†,
,Private insurance,513,†,4.1832358674,2146,†,12164.4232959721,6240349.1508337,†,
,Uninsured,26,†,3.6538461538,95,†,7189.0748385957,186915.945803487,†,
,Other,16,†,7.3125,117,†,16964.9186334248,271438.698134796,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,79,66.1641541039,2.3417721519,185,154.9413735343,4050.5356159162,319992.313657378,†,
,Neonatal birth hospitalization,12,9.828009828,5.8333333333,70,57.3300573301,4527.9034989086,54334.8419869026,†,
,Nonmaternal/nonneonatal hospitalization,2171,255.0516917293,4.9921695071,10838,1273.2612781955,11675.572260221,25347667.3769398,†,
Type of substance use disorder,Alcohol-related disorders,345,347.2012559628,4.5884057971,1583,1593.1002556206,9820.1860604563,3387964.19085741,34.0958093398,
,Cannabis-related disorders,88,88.5614797818,3.2613636364,287,288.831189743,6328.8338548097,556937.379223256,5.6049089148,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,47,47.2998812471,3.2553191489,153,153.9762091661,6975.1783481794,327833.382364432,3.2992510755,
,Miscellaneous substances and addictive disorders,72,72.4593925488,3.5694444444,257,258.639776181,7808.6318131161,562221.490544358,5.6580871782,
Type of mental disorder,Anxiety disorders,1047,1053.6803333132,4.8213944604,5048,5080.2085220297,11453.715138192,11992039.749687,120.6855438448,
