Age group,<1,22,1754.3859649123,13.8636363636,305,24322.1690590111,28726.6332107583,631985.930636684,503.9760212414,
,1-17,68,287.8672424012,4.5588235294,310,1312.3359580052,10197.2687236899,693414.273210918,29.3545962751,
,18-44,1097,2874.0601011292,4.3254329991,4745,12431.5544027876,8995.6962438814,9868278.77953787,258.5417165642,
,45-64,1463,4349.2478744277,5.957621326,8716,25911.1718889351,14947.6833116369,21868460.6849248,650.1117987076,
,65-84,1508,7552.4615615766,5.9834217507,9023,45189.5627785846,13976.4690090637,21076515.2656681,1055.5674495752,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1648,2886.9230095472,6.0072815534,9900,17342.5593413331,14588.7575912416,24042272.5103662,421.1661997086,
,Female,2506,4207.1686393016,5.2649640862,13194,22150.5917904809,11991.787952076,30051420.6079024,504.5147420113,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2006,†,6.1151545364,12267,†,14181.9484446504,28448988.5799687,†,
,Medicaid,675,†,5.2607407407,3551,†,12237.8690535581,8260561.61115172,†,
,Private insurance,1356,†,4.8797935103,6617,†,12111.7045040079,16423471.3074347,†,
,Uninsured,47,†,3.4680851064,163,†,7709.8484782254,362362.878476596,†,
,Other,74,†,6.7702702703,501,†,8692.8453641454,643270.556946756,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,227,193.8514090521,2.8546255507,648,553.3731853117,4871.0261182452,1105722.92884164,†,
,Neonatal birth hospitalization,19,15.8069883527,12.4736842105,237,197.1713810316,23076.7457389292,438458.169039655,†,
,Nonmaternal/nonneonatal hospitalization,3912,356.9017425417,5.6784253579,22214,2026.6399051181,13444.3951523765,52594473.8360972,†,
Type of substance use disorder,Alcohol-related disorders,600,514.3591941706,6.0583333333,3635,3116.1594513502,13368.1886352718,8020913.18116309,68.7605073396,
,Cannabis-related disorders,334,286.3266180883,4.8862275449,1632,1399.057008144,10423.5410591053,3481462.71374118,29.8453725996,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,349,299.1855979426,6.2750716332,2190,1877.4110587227,11935.4137067492,4165459.3836555,35.7090388655,
,Sedative-related disorders,23,19.7171024432,6.1304347826,141,120.8744106301,7540.4523660704,173430.404419619,1.4867587177,
,Stimulant-related disorders,112,96.0137162452,5.5892857143,626,536.6480925847,12220.1156954949,1368652.95789543,11.7329872087,
,Miscellaneous substances and addictive disorders,113,96.8709815688,6.7876106195,767,657.5225032147,10906.8005648527,1232468.46382836,10.5655247649,
Type of mental disorder,Anxiety disorders,2202,1887.6982426061,5.3097184378,11692,10023.1461637376,12617.8677673506,27784544.8237062,238.1872680986,
,Bipolar disorders,321,275.1821688813,5.8785046729,1887,1617.6596656665,11817.1936752822,3793319.16976559,32.5188098565,
,Depressive disorders,2138,1832.8332618946,5.6426566885,12064,10342.0488641234,12725.7703777437,27207697.067616,233.2421523156,
,"Disruptive, impulse-control, and conduct disorders",22,18.8598371196,7.1818181818,158,135.4479211316,12370.0223047171,272140.490703776,2.3329660583,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,23,19.7171024432,7.6956521739,177,151.7359622803,9154.9848907386,210564.652486989,1.8050977496,
,Personality disorders,94,80.5829404201,8.5212765957,801,686.6695242177,9313.1884096878,875439.710510656,7.5048410674,
,Schizophrenia and related disorders,145,124.3034719246,9.1655172414,1329,1139.3056150879,12537.7826455302,1817978.48360189,15.5848991307,
,Somatic symptom disorders,24,20.5743677668,4.6666666667,112,96.0137162452,8173.5497504217,196165.19401012,1.6816561853,
,Suicidal ideation or attempt,120,102.8718388341,6.6833333333,802,687.5267895414,9220.0030243482,1106400.36292178,9.4847866517,
,Trauma- and stressor-related disorders,281,240.8915559366,6.6085409253,1857,1591.941705958,13524.6440543956,3800424.97928518,32.5797254975,
,Miscellaneous mental disorders,238,204.029147021,3.4117647059,812,696.0994427775,5990.3694707958,1425707.9340494,12.2220997347,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Emmet, Michigan",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,391363.24769807,3942.7556415268,5.4018300708,2114077.76001213,21298.0959861228,11638.5304738508,4554893084.67923,458.8788168486,
"Emmet, Michigan",,1332,3753.5929662402,4.5878378378,6111,17220.8758383587,10503.7875603158,13991045.0303406,394.2694310528,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,20,294.3340691685,4.3,86,1265.6364974246,13889.2141681357,277784.283362715,40.8806892366,
,18-44,249,2382.5471246771,4.3935742972,1094,10467.8978088221,7727.6407145137,1924182.5379139,184.114681649,
,45-64,443,4176.0935143288,4.30248307,1906,17967.5716440422,10974.0513695411,4861504.75670672,458.2866475025,
,65-84,611,8392.8571428571,4.8641571195,2972,40824.1758241758,11242.714406134,6869298.50214791,943.5849590863,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,568,3238.4970636866,5.1461267606,2923,16665.7164034437,11941.5579107877,6782804.89332742,386.7270022993,
,Female,757,4217.97514905,4.1730515192,3159,17601.8276034991,9431.6857723102,7139786.12963885,397.8261620125,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,760,†,4.6671052632,3547,†,10749.5889639262,8169687.61258392,†,
,Medicaid,204,†,4.5049019608,919,†,9964.1745994881,2032691.61829558,†,
,Private insurance,315,†,4.2317460317,1333,†,10821.9644797376,3408918.81111735,†,
,Uninsured,12,†,2.1666666667,26,†,6008.1610622013,72097.932746415,†,
,Other,41,†,6.9756097561,286,†,7503.6355023755,307649.055597397,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1298,365.0168728909,4.6325115562,6013,1690.9448818898,10665.1421485096,13843354.5087654,†,
Type of substance use disorder,Alcohol-related disorders,230,648.142929606,4.8869565217,1124,3167.4463168574,11064.7415762571,2544890.56253914,71.7153402057,
,Cannabis-related disorders,77,216.9869807812,4.0519480519,312,879.2199740743,7888.9829489988,607451.687072906,17.1180659154,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,101,284.6192864792,4.8118811881,486,1369.5541903849,10299.4069368675,1040240.10062361,29.3140985353,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,12,33.816152849,7.3333333333,88,247.9851208927,13471.4941724019,161657.930068823,4.5555410604,
,Miscellaneous substances and addictive disorders,49,138.0826241335,4.2857142857,210,591.7826748577,6415.5660405472,314362.735986811,8.8587819418,
Type of mental disorder,Anxiety disorders,617,1738.7138589866,4.1410048622,2555,7200.0225441019,9672.9339843644,5968200.26835283,168.1846437568,
,Bipolar disorders,85,239.5310826805,5.2470588235,446,1256.8336808882,7190.9201132305,611228.20962459,17.2244888019,
,Depressive disorders,683,1924.7026996562,4.1127379209,2809,7915.797779406,9572.1102268406,6537751.28493214,184.2346639501,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,31,87.3583948599,6.3548387097,197,555.1485092713,5925.4664677459,183689.460500122,5.1763923942,
,Schizophrenia and related disorders,39,109.9024967593,8.6153846154,336,946.8522797723,10579.6800508692,412607.521983901,11.627332525,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,38,107.0844840219,4.1315789474,157,442.4279997746,5415.4422161961,205786.804215451,5.7990983547,
,Trauma- and stressor-related disorders,89,250.8031336302,6.4606741573,575,1620.3573240151,10064.967552659,895782.112186656,25.2432540209,
,Miscellaneous mental disorders,31,87.3583948599,3.3548387097,104,293.0733246914,5578.8761272111,172945.159943543,4.873616636,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Genesee, Michigan",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,391363.24769807,3942.7556415268,5.4018300708,2114077.76001213,21298.0959861228,11638.5304738508,4554893084.67923,458.8788168486,
"Genesee, Michigan",,21504,5090.0294219986,6.025483631,129572,30669.8889633183,12515.7496148562,269138679.717868,637.0553377799,
Age group,<1,190,3805.3274584418,11.7894736842,2240,44862.8079311035,17544.8870247103,3333528.53469497,667.6404035039,
,1-17,296,321.5713540761,4.8209459459,1427,1550.2781157657,14578.9807217583,4315378.29364046,46.8818257175,
,18-44,5597,4027.1112294309,5.5810255494,31237,22475.4106617356,10288.3664029136,57583986.7571078,414.3239587367,
,45-64,8941,7591.3363163212,6.0595011744,54178,45999.7113237504,12922.2138741256,115537514.248557,980.9687146992,
,65-84,6479,9434.9788845202,6.2489581726,40487,58958.7884083297,13638.3045737936,88362575.3336087,1286.771156744,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,9558,4684.5822448549,6.3645114041,60832,29815.0771206336,13346.1300062508,127562310.599745,625.2104366481,
,Female,11913,5453.6215562941,5.7582472929,68598,31403.3015628862,11858.5206651506,141270556.68394,646.7188392523,
,Missing,33,†,4.303030303,142,†,9267.0434600795,305812.434182622,†,
Payer,Medicare,11170,†,6.1324977619,68500,†,12880.8671291423,143879285.832519,†,
,Medicaid,5186,†,5.4922869263,28483,†,12706.2601022363,65894664.8901975,†,
,Private insurance,3664,†,5.3594432314,19637,†,13039.4694607669,47776616.1042499,†,
,Uninsured,125,†,3.424,428,†,7804.9353526675,975616.919083439,†,
,Other,1358,†,9.2194403535,12520,†,7801.5307986589,10594478.8245787,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,483,102.0278833967,2.9192546584,1410,297.845373891,6169.542184408,2979888.87506905,†,
,Neonatal birth hospitalization,164,33.8983050847,11.1341463415,1826,377.4286895411,16034.116728141,2629595.14341512,†,
,Nonmaternal/nonneonatal hospitalization,20857,393.6545684465,6.0572469674,126336,2384.4629409433,12635.0479790662,263529195.699384,†,
Type of substance use disorder,Alcohol-related disorders,3697,875.085508423,6.0987286989,22547,5336.9091042504,12751.6761182134,47142946.6090352,111.5880697915,
,Cannabis-related disorders,2665,630.8095428584,5.565478424,14832,3510.756900441,11019.5901779407,29367207.8242122,69.5126264263,
,Neonatal abstinence syndrome,91,21.5398380488,14.6703296703,1335,315.9965252217,20640.2719306684,1878264.74569082,4.4458811467,
,Opioid-related disorders,1542,364.9937392449,6.0862516213,9385,2221.4437372329,12111.7962657104,18676389.8417255,44.2072980799,
,Sedative-related disorders,168,39.7658548594,6.2380952381,1048,248.063189837,11317.7013392434,1901373.82499289,4.500580688,
,Stimulant-related disorders,1471,348.1879315365,6.6437797417,9773,2313.2839258367,10965.3368087156,16130010.4456206,38.1799794203,
,Miscellaneous substances and addictive disorders,770,182.2601681054,5.1974025974,4002,947.2794711141,9865.7874198872,7596656.31331316,17.9814007364,
