"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Ellis, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"Ellis, Oklahoma",,87,2080.8419038507,6.9195402299,602,14398.4692657259,14083.8238825678,1225292.67778339,293.062109013,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,14,1192.5042589438,4.8571428571,68,5792.1635434412,14482.8039895422,202759.255853591,172.7080543898,
,45-64,29,2485.0042844901,5.5517241379,161,13796.0582690659,15086.6449327137,437512.703048697,374.9037729638,
,65-84,39,4377.1043771044,5.0256410256,196,21997.7553310886,13756.8482526722,536517.081854218,602.1516070193,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,35,1711.4914425428,9.7142857143,340,16625.9168704156,15387.1742630799,538551.099207798,263.3501707618,
,Female,52,2434.4569288389,5.0384615385,262,12265.9176029962,13206.5688187615,686741.578575599,321.5082296702,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,48,†,5.1458333333,247,†,13632.7909605553,654373.966106654,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,24,†,5.7083333333,137,†,13711.134732964,329067.233591136,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,84,224,7.119047619,598,1594.6666666667,14444.4103374066,1213330.46834216,†,
Type of substance use disorder,Alcohol-related disorders,11,263.0949533604,6.4545454545,71,1698.1583353265,16760.9143144299,184370.057458729,44.0971196983,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,35,837.1203061469,5.3714285714,188,4496.5319301602,12108.0468945412,423781.641308943,101.358919232,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,39,932.7911982779,8.9230769231,348,8323.367615403,11905.8760591207,464329.16630571,111.0569639574,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Garfield, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"Garfield, Oklahoma",,2131,3331.3531765883,7.137604261,15210.2346801757,23777.8806280887,11399.9021905053,24293191.5679669,379.7710037514,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,115,742.558274682,30.9498667841,3559.2346801758,22982.0796808664,12993.1231058322,1494209.15717071,96.481510762,
,18-44,464,2111.6825194557,4.8340517241,2243,10207.9825240067,6639.4206341993,3080691.17426847,140.2034849255,
,45-64,698,4535.7073234128,5.6375358166,3935,25570.2124894405,12879.4612725321,8989863.96822745,584.1746681544,
,65-84,845,8316.9291338583,6.2840236686,5310,52263.779527559,12381.5235397719,10462387.3911072,1029.7625384948,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,816,2565.473009086,8.0811699512,6594.2346801758,20732.02339163,12153.7140244223,9917430.64392862,311.8002528981,
,Female,1315,4088.8032088554,6.5520912548,8616,26790.2117471471,10932.1375848199,14375760.9240382,446.9935923646,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1123,†,6.160284951,6918,†,12378.3653041779,13900904.2365917,†,
,Medicaid,362,†,13.0752339231,4733.2346801758,†,10155.1014454451,3676146.72325114,†,
,Private insurance,421,†,5.9026128266,2485,†,11063.8251870807,4657870.403761,†,
,Uninsured,161,†,4.3416149068,699,†,8136.1261676795,1309916.31299639,†,
,Other,64,†,5.859375,375,†,11693.0295526027,748353.891366578,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,40,42.9184549356,1.825,73,78.3261802575,3524.5806986499,140983.227945996,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,2083,326.6938519448,7.2171073837,15033.2346801757,2357.784611069,11529.8994385284,24016780.5304547,†,
Type of substance use disorder,Alcohol-related disorders,276,431.4657328664,5.9927536232,1654,2585.6678339169,10451.3377641856,2884569.22291525,45.0939410786,
,Cannabis-related disorders,133,207.9164582291,7.2180451128,960,1500.7503751876,7935.5350578602,1055426.16269541,16.4992834338,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,70,109.4297148574,5.1571428571,361,564.3446723362,10036.1611010505,702531.277073541,10.9825424755,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,100,156.328164082,4.35,435,680.0275137569,6924.8449337977,692484.493379773,10.8254829505,
,Miscellaneous substances and addictive disorders,70,109.4297148574,5.6142857143,393,614.3696848424,5459.9391791371,382195.742539594,5.9747958751,
Type of mental disorder,Anxiety disorders,997,1558.5917958979,5.8485456369,5831,9115.4952476238,10377.166824788,10346035.3243136,161.7376707778,
,Bipolar disorders,283,442.4087043522,8.1201413428,2298,3592.4212106053,7332.6885204387,2075150.85128416,32.4404522775,
,Depressive disorders,1060,1657.0785392696,7.6754716981,8136,12718.8594297148,11287.4019667925,11964646.0848001,187.0411156328,
,"Disruptive, impulse-control, and conduct disorders",89,139.132066033,34.191011236,3043,4757.0660330165,12808.3644551723,1139944.43651033,17.8205420915,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,12,18.7593796898,5.1666666667,62,96.9234617309,5119.027806241,61428.3336748926,0.9602978626,
,Personality disorders,38,59.4047023512,6.7368421053,256,400.20010005,6472.6099461282,245959.17795287,3.8450346729,
,Schizophrenia and related disorders,184,287.643821911,7.6902173913,1415,2212.0435217609,7543.8071860035,1388060.52222464,21.6992953074,
,Somatic symptom disorders,12,18.7593796898,3.5833333333,43,67.2211105553,5825.2347888143,69902.817465771,1.0927779119,
,Suicidal ideation or attempt,181,282.9539769885,6.7624309392,1224,1913.4567283642,4576.7804160218,828397.255299937,12.9501822052,
,Trauma- and stressor-related disorders,186,290.7703851926,7.4247311828,1381,2158.891945973,8421.4079361644,1566381.87612657,24.4869602946,
,Miscellaneous mental disorders,83,129.7523761881,9.8100563877,814.2346801758,1272.8781268381,10349.5146709963,859009.717692695,13.4287412096,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Garvin, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"Garvin, Oklahoma",,783,2552.4840266006,5.5517241379,4347,14170.6871821619,12016.8522885415,9409195.34192801,306.7282351652,
Age group,<1,15,3722.0843672456,11.4,171,42431.7617866005,11774.3717274569,176615.575911854,438.2520494091,
,1-17,*,*,*,*,*,*,*,*,
,18-44,154,1562.9757434284,5.3311688312,821,8332.4875672384,11989.4018121924,1846367.87907764,187.3914421067,
,45-64,308,3883.0055471508,5.5649350649,1714,21608.6737266767,12925.3839560842,3981018.25847393,501.8933760053,
,65-84,301,5485.6934572626,5.1528239203,1551,28266.8124658283,11196.9800094961,3370290.98285833,614.2319997919,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,292,1926.7568459254,5.6404109589,1647,10867.7004289013,12429.6487139099,3629457.42446169,239.4891075197,
,Female,491,3163.455962889,5.4989816701,2700,17395.786353972,11771.3603207053,5779737.91746632,372.3817999785,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,386,†,5.3886010363,2080,†,12347.7716145477,4766239.84321544,†,
,Medicaid,135,†,7.1555555556,966,†,10338.590349924,1395709.69723974,†,
,Private insurance,173,†,4.8612716763,841,†,12864.6622305733,2225586.56588918,†,
,Uninsured,51,†,5.3137254902,271,†,10776.6719021505,549610.267009679,†,
,Other,38,†,4.9736842105,189,†,12422.3412782623,472048.96857397,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Neonatal birth hospitalization,14,45.9016393443,11.2857142857,158,518.0327868852,11676.2257980681,163467.161172953,†,
,Nonmaternal/nonneonatal hospitalization,747,254.7748976808,5.4578313253,4077,1390.5184174625,12235.3825683253,9139830.77853904,†,
Type of substance use disorder,Alcohol-related disorders,113,368.3661494328,6.1061946903,690,2249.31542574,13274.056312262,1499968.36328561,48.897130111,
,Cannabis-related disorders,33,107.5759551441,7.8484848485,259,844.3082540096,14372.1705334629,474281.627604278,15.4609997263,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,42,136.9148520016,5.3571428571,225,733.472421437,10932.7537032849,459175.655537968,14.9685635525,
