,65-84,156,3686.2003780718,5.1858974359,809,19116.2570888468,13924.9853521368,2172297.71493334,513.3028626969,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,182,1793.9871858058,4.6318681319,843,8309.5120749137,13249.7407340053,2411452.81358897,237.6986509205,
,Female,243,2439.0243902439,4.5020576132,1094,10980.6283248017,12309.1351154211,2991119.83304733,300.2228076932,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,205,†,4.9756097561,1020,†,12943.7456699974,2653467.86234947,†,
,Medicaid,94,†,4.5106382979,424,†,9670.4698388286,909024.164849886,†,
,Private insurance,112,†,4.0357142857,452,†,14688.9602507079,1645163.54807928,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,410,266.5799739922,4.6292682927,1898,1234.0702210663,12984.8925373505,5323805.94031373,†,
Type of substance use disorder,Alcohol-related disorders,85,422.7173264372,4.7058823529,400,1989.2580067635,13131.8935192072,1116210.94913261,55.510789195,
,Cannabis-related disorders,15,74.5971752536,3.8,57,283.4692659638,8662.3652108771,129935.478163156,6.4618797575,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,35,174.0600755918,3.8285714286,134,666.4014322658,10167.1322812862,355849.62984502,17.6969181343,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,197,979.709568331,5.0558375635,996,4953.2524368411,14240.2978225745,2805338.67104719,139.5135603266,
,Bipolar disorders,34,169.0869305749,6.7058823529,228,1133.8770638552,17645.714294477,599954.28601222,29.8365966785,
,Depressive disorders,205,1019.4947284663,4.4146341463,905,4500.6962403024,10629.682461592,2179084.90462638,108.3690523486,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,20,99.4629003382,3.3,66,328.227571116,3417.5748008455,68351.4960169098,3.3992190181,
,Schizophrenia and related disorders,17,84.5434652874,5.1764705882,88,437.636761488,12142.9689270059,206430.4717591,10.2660867197,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,32,159.1406405411,4.28125,137,681.3208673165,4653.2589930914,148904.287778925,7.4052261676,
,Trauma- and stressor-related disorders,22,109.409190372,4.6818181818,103,512.2339367416,7428.1004683293,163418.210303245,8.1270245824,
,Miscellaneous mental disorders,21,104.4360453551,3.619047619,76,377.9590212851,4623.7610080162,97098.9811683409,4.8288731434,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Iowa, Wisconsin",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,183979.985267436,3182.0174536635,4.9227424105,905686.076150695,15664.2522699539,13638.9080090077,2509286094.56116,433.9924333357,
"Iowa, Wisconsin",,439,1960.6967396159,5.6400911162,2476,11058.5082626172,14324.875716166,6288620.43939687,280.8673711209,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,31,618.1455633101,6.1935483871,192,3828.5144566301,8958.8651017307,277724.818153652,55.3788271493,
,18-44,108,1637.6042456406,4.3981481481,475,7202.4260803639,9548.3196428796,1031218.52143099,156.3636878591,
,45-64,148,2225.2292888287,5.1418918919,761,11441.8884378289,15834.7173596816,2343538.16923288,352.3587684909,
,65-84,150,3903.2006245121,6.5333333333,980,25500.9107468123,17004.28776621,2550643.16493151,663.7114662845,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,174,1556.7683636038,5.9770114943,1040,9304.8224031493,15189.3968889655,2642955.05868001,236.4637253896,
,Female,265,2363.3282796754,5.4188679245,1436,12806.5638098635,13757.2278517617,3645665.38071686,325.1284563201,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,209,†,6.0813397129,1271,†,15988.4537624901,3341586.83636045,†,
,Medicaid,88,†,5.9772727273,526,†,10280.5041419319,904684.364490007,†,
,Private insurance,128,†,5.078125,650,†,15055.8792037842,1927152.53808438,†,
,Uninsured,13,†,1.6923076923,22,†,7109.5349396186,92423.9542150414,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,17,65.6370656371,5.5294117647,94,362.9343629344,10445.3930594243,177571.682010214,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,420,246.7685076381,5.5095238095,2314,1359.5769682726,14346.5547422353,6025552.99173882,†,
Type of substance use disorder,Alcohol-related disorders,76,339.4372487718,5.8421052632,444,1983.0281375614,14630.8056780003,1111941.23152802,49.6624042665,
,Cannabis-related disorders,22,98.2581509603,3.4090909091,75,334.9709691827,5333.8999359864,117345.7985917,5.2409914512,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,43,192.0500223314,4.7209302326,203,906.6547565878,12154.0770454766,522625.312955495,23.34190768,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,17,75.9267530147,4.8823529412,83,370.7012058955,7392.7358307078,125676.509122031,5.6130642752,
,Miscellaneous substances and addictive disorders,12,53.5953550692,7.6666666667,92,410.8977221974,11872.6858758063,142472.230509675,6.3632081514,
Type of mental disorder,Anxiety disorders,209,933.4524341224,5.6602870813,1183,5283.608753908,14213.6285135762,2970648.35933743,132.6774613371,
,Bipolar disorders,28,125.0558284949,4.9642857143,139,620.8128628852,11014.4353741286,308404.190475601,13.7741934111,
,Depressive disorders,211,942.3849933006,6.1374407583,1295,5783.8320678874,13106.8386400037,2765542.95304078,123.5168804395,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,14,62.5279142474,6,84,375.1674854846,10330.70832762,144629.916586681,6.4595764442,
,Schizophrenia and related disorders,13,58.0616346583,7,91,406.4314426083,12880.404260252,167445.255383276,7.4785732641,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,31,138.4546672622,6.2580645161,194,866.4582402858,10359.7067589791,321150.909528354,14.3434975225,
,Trauma- and stressor-related disorders,33,147.3872264404,5.8484848485,193,861.9919606967,11952.6258042278,394436.651539518,17.6166436596,
,Miscellaneous mental disorders,15,66.9941938365,6.8,102,455.5605180884,13372.0002893988,200580.004340982,8.9584637937,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Iron, Wisconsin",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,183979.985267436,3182.0174536635,4.9227424105,905686.076150695,15664.2522699539,13638.9080090077,2509286094.56116,433.9924333357,
"Iron, Wisconsin",,236,4188.8533901313,5.4788135593,1293,22949.9467518636,13303.820570699,3139701.65468498,557.2775389927,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,52,3945.3717754173,4.7307692308,246,18664.6433990895,8638.3064593733,449191.935887412,340.8133049222,
,45-64,67,3665.2078774617,7.8507462687,526,28774.6170678337,19106.3532871283,1280125.67023759,700.2875657755,
,65-84,106,6645.7680250784,4.3396226415,460,28840.1253918495,12707.6541963459,1347011.34481267,844.5212193183,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,107,3803.7682189833,6.9065420561,739,26270.8851759687,15463.1544805968,1654557.52942386,588.1825557852,
,Female,129,4572.8465083304,4.2945736434,554,19638.4260900389,11512.7451570629,1485144.12526111,526.4601649277,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,131,†,6.1297709924,803,†,14981.427796732,1962567.04137189,†,
,Medicaid,62,†,5.0806451613,315,†,9566.1355884998,593100.406486988,†,
,Private insurance,35,†,3.8285714286,134,†,12341.0990525603,431938.466839612,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,232,401.384083045,5.5129310345,1279,2212.8027681661,13366.7103954362,3101076.81174122,†,
Type of substance use disorder,Alcohol-related disorders,62,1100.4614838481,5.4193548387,336,5963.7912673056,11637.1585758193,721503.831700799,128.0624479412,
,Cannabis-related disorders,20,354.9875754349,5.7,114,2023.4291799787,7481.2872773331,149625.745546661,26.5576403171,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,24,425.9850905218,4.625,111,1970.1810436635,12722.6802987386,305344.327169727,54.1967211874,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,98,1739.4391196308,4.3163265306,423,7507.9872204473,11380.0838355966,1115248.21588847,197.9496300831,
,Bipolar disorders,22,390.4863329783,5.9545454545,131,2325.1686190983,14004.5186728325,308099.410802317,54.6857314168,
,Depressive disorders,121,2147.6748313809,6,726,12886.0489882854,13259.3737550999,1604384.22436709,284.768232937,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,12,212.9925452609,10.0833333333,121,2147.6748313809,12910.7094750348,154928.513700417,27.4988487221,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,31,550.230741924,7,217,3851.6151934682,11283.3135510396,349782.720082229,62.0842598655,
,Trauma- and stressor-related disorders,17,301.7394391196,4.1764705882,71,1260.2058927938,8288.737425442,140908.536232513,25.0103898176,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
