Age group,<1,15,1160.9907120743,14.7333333333,221,17105.2631578947,74590.0533337143,1118850.80000571,865.9835913357,
,1-17,48,203.8995794571,10.6458333333,511,2170.6809396372,8353.0089597083,400944.430065999,17.0317501409,
,18-44,1072,1309.3929400269,4.2024253731,4505,5502.6261145719,7736.3825407322,8293402.08366491,101.2996468018,
,45-64,1408,3979.0871838349,4.7521306818,6691,18909.1422919316,11991.8262863816,16884491.4112253,477.1652228692,
,65-84,1570,7467.3008323425,4.7872611465,7516,35747.9191438763,12473.5214743994,19583428.7148071,931.4353728802,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1597,1861.9563950099,4.9254852849,7866,9171.0388247639,11584.4812937234,18500416.6260762,215.6979902772,
,Female,2517,3254.3345874869,4.6042908224,11589,14983.9028742096,11039.5109079174,27786448.9552283,359.2626217657,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2079,†,4.785954786,9950,†,12088.7468483022,25132504.6976202,†,
,Medicaid,621,†,4.421900161,2746,†,11807.9146723255,7332715.01151414,†,
,Private insurance,1278,†,4.8779342723,6234,†,9903.2776698073,12656388.8620137,†,
,Uninsured,77,†,3.7142857143,286,†,7588.9481231138,584349.005479763,†,
,Other,60,†,4.1,246,†,10207.5737116108,612454.422696649,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,110,97.7777777778,3.1454545455,346,307.5555555556,4588.4631749841,504730.949248252,†,
,Neonatal birth hospitalization,14,12.2270742358,8.7142857143,122,106.5502183406,5692.5393415015,79695.5507810209,†,
,Nonmaternal/nonneonatal hospitalization,3992,354.4978243495,4.7582665331,18995,1686.7951336471,11456.9398980996,45736104.0732139,†,
Type of substance use disorder,Alcohol-related disorders,575,352.5163536935,4.8139130435,2768,1696.9830730843,10373.2320575096,5964608.43306805,36.5673394093,
,Cannabis-related disorders,173,106.0614420678,4.3468208092,752,461.0300834391,7527.4072612077,1302241.45618893,7.9836766916,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,323,198.0222299878,4.4953560372,1452,890.1804270659,9982.4282645708,3224324.32945636,19.7674270564,
,Sedative-related disorders,39,23.9098048592,5.6153846154,219,134.2627503632,7977.0269111315,311104.049534127,1.907291568,
,Stimulant-related disorders,74,45.3673220405,4.1621621622,308,188.8261511958,5684.8003417394,420675.225288712,2.5790416784,
,Miscellaneous substances and addictive disorders,142,87.0562125643,4.9507042254,703,430.9895593852,7069.6443733325,1003889.50101322,6.1545646332,
Type of mental disorder,Anxiety disorders,1989,1219.4000478196,4.3861236802,8724,5348.439425429,10911.2667423603,21702509.5505546,133.0519918741,
,Bipolar disorders,435,266.6862849681,5.4,2349,1440.1059388277,9125.9037610699,3969768.13606541,24.3375337102,
,Depressive disorders,2366,1450.5281614586,4.4877430262,10618,6509.5976408993,10819.7029874382,25599417.2682787,156.942838819,
,"Disruptive, impulse-control, and conduct disorders",35,21.4575171813,13.3142857143,466,285.6915144716,7154.6496224979,250412.736787425,1.535210172,
,Eating disorders,36,22.0705891008,11.4722222222,413,253.1987027398,12558.9843996051,452123.438385784,2.7718418421,
,Obsessive-compulsive disorders,46,28.2013082955,5.4782608696,252,154.4941237057,7642.6561276422,351562.181871541,2.1553290165,
,Personality disorders,141,86.4431406448,7.9787234043,1125,689.7059094002,8727.940803206,1230639.65325205,7.5447061439,
,Schizophrenia and related disorders,261,160.0117709809,8.0498084291,2101,1288.0641027999,10360.2198015505,2704017.3682047,16.577571182,
,Somatic symptom disorders,12,7.3568630336,5,60,36.784315168,7641.8028858759,91701.6346305108,0.5621969716,
,Suicidal ideation or attempt,428,262.3947815318,6.3037383178,2698,1654.0680387216,6934.6571112181,2968033.24360133,18.196178377,
,Trauma- and stressor-related disorders,253,155.1071956251,6.04743083,1530,938.0000367843,9413.1026135635,2381514.96123156,14.6003994852,
,Miscellaneous mental disorders,125,76.6339899334,3.584,448,274.6562199212,4939.5438193966,617442.977424578,3.7853695133,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Chester, Pennsylvania",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,487534.609370949,3807.0311097161,5.5756875225,2718340.6382408,21226.8158560905,10737.5570054442,5234930660.24756,408.7821356208,
"Chester, Pennsylvania",,13562,2517.2571882523,5.1113405102,69320,12866.55864103,12674.1239285278,171886468.718694,319.0402956389,
Age group,<1,74,1186.0875140247,13.1891891892,976,15643.5326174066,23117.7263057177,1710711.74662311,274.1964652385,
,1-17,215,182.4956922528,5.9069767442,1270,1077.9978100517,22441.068525188,4824829.73291543,40.953983354,
,18-44,3203,1794.689333281,4.9996877927,16014,8972.886351284,9856.8142050347,31571375.898726,176.8991931391,
,45-64,4862,3137.5838926175,4.9911559029,24267,15660.1703665462,13190.1927482875,64130717.1421742,413.8533630755,
,65-84,5207,6406.25,5.1449971193,26790,32960.1377952756,13373.7099765572,69636907.8479336,856.7532953732,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,5778,2181.315735826,5.3786777432,31078,11732.5943990999,13416.4823052405,77520434.7596796,292.6558397185,
,Female,7777,2839.6166134185,4.9124341006,38204,13949.4294842537,12118.2816439723,94243876.3451729,344.1127388231,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,6232,†,5.4064505777,33693,†,13141.65922074,81898820.2636519,†,
,Medicaid,1792,†,5.1947544643,9309,†,12240.9839202405,21935843.185071,†,
,Private insurance,5027,†,4.7622836682,23940,†,12330.368861741,61984764.2679721,†,
,Uninsured,192,†,4.9270833333,946,†,10986.4339402997,2109395.31653755,†,
,Other,211,†,4.682464455,988,†,13585.0892951913,2866453.84128538,†,
,Missing,108,†,4.1111111111,444,†,10103.6281868204,1091191.84417661,†,
Type of stay,Maternal delivery hospitalization,393,77.3926742812,2.7633587786,1086,213.8637258763,5368.0453914338,2109641.83883348,†,
,Neonatal birth hospitalization,65,12.4521072797,12.2769230769,798,152.8735632184,14711.3710706846,956239.119594503,†,
,Nonmaternal/nonneonatal hospitalization,13104,313.7705624596,5.1462148962,67436,1614.7307425233,12883.1339865893,168820587.760266,†,
Type of substance use disorder,Alcohol-related disorders,2175,403.7040543024,5.2432183908,11404,2116.7085219606,12918.9940439095,28098812.0455032,52.1545027303,
,Cannabis-related disorders,716,132.8975185657,5.4469273743,3900,723.8831318525,7897.7050414783,5654756.80969844,10.4958540238,
,Neonatal abstinence syndrome,38,7.0532202591,19.6052631579,745,138.2802392898,22518.8300680834,855715.542587172,1.5883026845,
,Opioid-related disorders,1339,248.5332086027,5.2531740105,7034,1305.5881921668,12956.2919701036,17348474.9479687,32.2006881492,
,Sedative-related disorders,141,26.1711593824,6.1631205674,869,161.2960106615,8857.1624408798,1248859.90416405,2.3180220992,
,Stimulant-related disorders,482,89.4645306546,5.5414937759,2671,495.7671397893,9118.0073524136,4394879.54386335,8.1573824829,
,Miscellaneous substances and addictive disorders,272,50.4862081702,5.3419117647,1453,269.6928693799,9607.8572602006,2613337.17477457,4.8506428171,
Type of mental disorder,Anxiety disorders,6135,1138.7238497219,4.7861450693,29363,5450.0975386117,12364.4485941985,75855892.1254081,140.7969250287,
,Bipolar disorders,1271,235.9116565601,5.5633359559,7071,1312.4558013665,9464.060171128,12028820.4775037,22.3268211276,
,Depressive disorders,6385,1185.1266145842,4.8779953015,31146,5781.04205761,11982.6986776095,76509531.0565366,142.0101511738,
,"Disruptive, impulse-control, and conduct disorders",80,14.8488847559,5.4375,435,80.7408108605,7337.0104772424,586960.838179394,1.0894642303,
,Eating disorders,104,19.3035501827,10.2788461538,1069,198.4182225514,11524.9366704854,1198593.41373048,2.2247219337,
,Obsessive-compulsive disorders,98,18.189883826,6.7346938776,660,122.5032992366,10532.6755494163,1032202.20384279,1.9158814462,
,Personality disorders,248,46.0315427434,7.625,1891,350.9905134188,7769.1899205391,1926759.10029369,3.5762779791,
,Schizophrenia and related disorders,789,146.4471259055,9.1128010139,7190,1334.5435174409,9700.0889536174,7653370.1844041,14.2055014829,
,Somatic symptom disorders,56,10.3942193292,5.5714285714,312,57.9106505482,11829.5007567555,662452.042378312,1.2295842542,
,Suicidal ideation or attempt,986,183.0125046171,6.4584178499,6368,1181.9712265736,7244.0620780055,7142645.20891343,13.257539445,
,Trauma- and stressor-related disorders,684,126.9579646634,5.9444444444,4066,754.6945677211,15616.7728498119,10681872.6292713,19.8267369562,
,Miscellaneous mental disorders,464,86.1235315845,4.0862068966,1896,351.918568716,6548.0503326508,3038295.35434995,5.6394121964,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Clarion, Pennsylvania",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,487534.609370949,3807.0311097161,5.5756875225,2718340.6382408,21226.8158560905,10737.5570054442,5234930660.24756,408.7821356208,
"Clarion, Pennsylvania",,1471,3522.593931847,5.0883111649,7484.9057235718,17924.0540328355,10260.2153246889,15092776.7426174,361.4257224219,
Age group,<1,16,3755.8685446009,10.375,166,38967.1361502347,8910.3772443114,142566.035908981,334.6620561244,
,1-17,40,535.1886540005,6.5,260,3478.7262510035,6184.0714381948,247362.857527792,33.0964486925,
,18-44,284,1934.7366986852,5.1373239437,1459,9939.369166837,7969.339775589,2263292.49626728,154.1857412812,
,45-64,465,4133.3333333333,5.2557112335,2443.9057235718,21723.6064317491,11827.6190046632,5499842.8371684,488.8749188594,
,65-84,666,8398.4867591425,4.7387387387,3156,39798.2345523329,10419.9887623798,6939712.51574501,875.1213765126,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,552,2699.6625421822,5.5106987746,3041.9057235718,14877.0270630008,11313.7738972828,6245203.19130012,305.4337160121,
,Female,918,4307.4324324324,4.834422658,4438,20823.9489489489,9629.143933023,8839554.13051511,414.7688687366,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,859,†,4.8543722044,4169.9057235718,†,10363.4536409312,8902206.67755994,†,
,Medicaid,231,†,5.5281385281,1277,†,9820.6696316171,2268574.68490355,†,
,Private insurance,343,†,5.3760932945,1844,†,10221.8095668304,3506080.68142284,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,17,†,4.5294117647,77,†,10963.6893923907,186382.719670642,†,
,Missing,12,†,7.5,90,†,14321.4645860202,171857.575032243,†,
Type of stay,Maternal delivery hospitalization,54,139.175257732,2.2777777778,123,317.0103092784,2831.638539467,152908.481131216,†,
