"Grayson, Kentucky",,1678,5708.2596271601,4.8426698451,8126,27643.2167641856,10523.844503098,17659011.0761985,600.7283669955,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,22,347.3318598042,6.6363636364,146,2305.0205241553,17571.5539945818,386574.187880799,61.0316052859,
,18-44,367,3868.8593717057,4.2752043597,1569,16540.1644528779,8645.4182454516,3172868.49608075,334.4790740123,
,45-64,632,7810.1828966881,4.5553797468,2879,35578.3489866534,10600.2299248131,6699345.31248194,827.8973445974,
,65-84,655,12750.6326649795,5.2305343511,3426,66692.6221530076,10768.024643933,7053056.14177612,1372.9912676224,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,715,4829.4495103006,4.9412587413,3533,23863.5596082404,10942.3729471023,7823796.65717814,528.4563767091,
,Female,957,6558.8376396409,4.7690700104,4564,31279.5558906175,10202.426706499,9763722.3581196,669.1606029826,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,969,†,4.9411764706,4788,†,10095.6543734131,9782689.08783738,†,
,Medicaid,465,†,4.6688172043,2171,†,10331.8593805937,4804314.61197609,†,
,Private insurance,215,†,4.7069767442,1012,†,12253.5591012481,2634515.20676835,†,
,Uninsured,16,†,4,64,†,11718.9807007505,187503.691212009,†,
,Other,13,†,7,91,†,19229.882954207,249988.478404691,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,40,137.9310344828,2.125,85,293.1034482759,3590.7151090213,143628.604360851,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1636,433.148001059,4.8502444988,7935,2100.8737092931,10494.0192749747,17168215.5338587,†,
Type of substance use disorder,Alcohol-related disorders,139,472.8534494489,5.345323741,743,2527.5547693564,11843.5733293677,1646256.69278211,56.0027450259,
,Cannabis-related disorders,62,210.9130493945,3.8709677419,240,816.4376105593,6879.6346295948,426537.34703488,14.5100471845,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,63,214.3148727718,6.0317460317,380,1292.6928833855,10628.7974800953,669614.241246007,22.7790937966,
,Sedative-related disorders,12,40.821880528,4,48,163.2875221119,7578.7897234883,90945.4766818601,3.0938044864,
,Stimulant-related disorders,39,132.6711117159,3.2564102564,127,432.0315689209,5841.6761896265,227825.371395432,7.7502167436,
,Miscellaneous substances and addictive disorders,55,187.1002857532,6.6,363,1234.8618859709,16118.0131193517,886490.721564345,30.156848604,
Type of mental disorder,Anxiety disorders,989,3364.4033201796,4.7927199191,4740,16124.6428085453,10589.9768702549,10473487.1246821,356.2895334291,
,Bipolar disorders,148,503.4698598449,4.6283783784,685,2330.2490134712,9932.5286351141,1470014.23799688,50.0072879983,
,Depressive disorders,913,3105.8647435025,4.4534501643,4066,13831.8138522247,9791.5964964848,8939727.60129061,304.1137434103,
,"Disruptive, impulse-control, and conduct disorders",14,47.6255272826,4.4285714286,62,210.9130493945,4234.0970472368,59277.3586613154,2.0165110444,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,12,40.821880528,4.4166666667,53,180.2966389985,3421.8551822009,41062.2621864107,1.3968656343,
,Schizophrenia and related disorders,62,210.9130493945,5.2258064516,324,1102.190774255,6749.1911880662,418449.853660102,14.2349249442,
,Somatic symptom disorders,12,40.821880528,4.6666666667,56,190.5021091305,10770.8293525506,129249.952230608,4.3968550902,
,Suicidal ideation or attempt,51,173.4929922438,4.1568627451,212,721.186555994,7751.6124936255,395332.237174898,13.4485044623,
,Trauma- and stressor-related disorders,69,234.7258130358,6.1014492754,421,1432.167641856,9937.0573501813,685656.957162512,23.324838657,
,Miscellaneous mental disorders,23,78.2419376786,3.0869565217,71,241.5294597904,4981.9046171311,114583.806194014,3.8979387057,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Green, Kentucky",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,180329.274887181,4057.4839512889,5.3548598639,965637.996373587,21727.2579590408,11947.1367584912,2154418508.63672,484.7531566143,
"Green, Kentucky",,376,3927.7133604931,4.5531914894,1712,17883.6310456492,10121.6493894985,3805740.17045144,397.5493753736,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,83,2894.0027894003,3.4096385542,283,9867.5034867503,7247.4151275609,601535.455587554,209.740395951,
,45-64,153,5476.0200429492,4.5816993464,701,25089.4774516821,10541.9897623002,1612924.43363193,577.2814723092,
,65-84,133,6934.3065693431,5.0526315789,672,35036.4963503649,11326.9331407536,1506482.10772023,785.4442688844,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,160,3371.2600084281,4.66875,747,15739.5701643489,11226.3695106064,1796219.12169703,378.4701057094,
,Female,216,4474.8290863891,4.4675925926,965,19991.7132794696,9303.3381886778,2009521.0487544,416.3084832721,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,217,†,4.930875576,1070,†,10526.7923997774,2284313.95075171,†,
,Medicaid,113,†,4.0442477876,457,†,9965.310296135,1126080.06346325,†,
,Private insurance,38,†,3.9473684211,150,†,8525.495673492,323968.835592695,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,370,280.5155420773,4.5378378378,1679,1272.9340409401,10188.358750566,3769692.73770943,†,
Type of substance use disorder,Alcohol-related disorders,25,261.1511542881,3.04,76,793.8995090358,6059.2056662896,151480.14165724,15.8236855382,
,Cannabis-related disorders,17,177.5827849159,3.1176470588,53,553.6404470908,6579.0272641581,111843.463490687,11.6832198361,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,23,240.2590619451,4.2608695652,98,1023.7125248094,8512.1910892194,195780.395052045,20.4513104619,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,17,177.5827849159,5.9411764706,101,1055.0506633239,10365.9662211791,176221.425760046,18.408171499,
Type of mental disorder,Anxiety disorders,193,2016.0869111041,4.7409326425,915,9558.1322469445,10798.3976060417,2084090.73796605,217.7050807444,
,Bipolar disorders,18,188.0288310874,5.2222222222,94,981.9283401233,8398.6286133438,151175.315040189,15.791843209,
,Depressive disorders,200,2089.2092343048,4.615,923,9641.7006163167,10309.7424841218,2061948.49682436,215.3920920113,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,30,313.3813851457,5.1333333333,154,1608.6911104147,7675.6052992043,230268.15897613,24.053918205,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,11,114.9065078868,5.0909090909,56,584.9785856053,3834.5545889854,42180.1004788392,4.4061527712,
,Trauma- and stressor-related disorders,15,156.6906925729,2.8666666667,43,449.1799853755,4964.6498050072,74469.747075108,7.7791441633,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Greenup, Kentucky",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,180329.274887181,4057.4839512889,5.3548598639,965637.996373587,21727.2579590408,11947.1367584912,2154418508.63672,484.7531566143,
"Greenup, Kentucky",,1607,4827.7105176195,5.5233354076,8876,26665.064439571,11084.7239019318,17813151.3104045,535.1383816626,
Age group,<1,22,6179.7752808989,24.3636363636,536,150561.797752809,23672.7457899158,520800.407378149,1462.9224926352,
,1-17,16,237.7414561664,6.375,102,1515.6017830609,12328.5212233293,197256.339573269,29.3100058801,
,18-44,412,4003.4982023127,4.3737864078,1802,17510.4460207948,7087.4377724308,2920024.36224148,283.7454438093,
,45-64,665,7147.4634565778,5.2751879699,3508,37704.2132416165,12065.649096124,8023656.64892252,862.3878599444,
,65-84,492,7447.7747502271,5.9512195122,2928,44323.3424159854,12502.8730737583,6151413.55228911,931.1858238403,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,645,4001.488926112,5.4728682171,3530,21899.6215646131,11371.860297961,7334849.8921849,455.0437305158,
,Female,962,5603.4482758621,5.5571725572,5346,31139.3289841565,10892.2052164445,10478301.4182196,610.3390854042,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,742,†,5.8180592992,4317,†,12026.9656521054,8924008.51386224,†,
,Medicaid,443,†,5.9006772009,2614,†,10227.8625129015,4530943.0932154,†,
,Private insurance,361,†,4.459833795,1610,†,10304.3379198176,3719865.98905417,†,
,Uninsured,32,†,5.09375,163,†,8467.7552129631,270968.166814818,†,
,Other,29,†,5.9310344828,172,†,12667.7774985486,367365.547457911,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,26,76.9230769231,4.3846153846,114,337.2781065089,6461.5367037671,167999.954297944,†,
,Neonatal birth hospitalization,21,61.9469026549,23.6666666667,497,1466.0766961652,18937.7180143035,397692.078300373,†,
,Nonmaternal/nonneonatal hospitalization,1560,302.0914020139,5.2980769231,8265,1600.50348567,11056.0636396193,17247459.2778062,†,
Type of substance use disorder,Alcohol-related disorders,189,567.7892270256,4.6772486772,884,2655.6914110614,9610.1859633108,1816325.14706574,54.5656005968,
,Cannabis-related disorders,98,294.4092288281,4.4795918367,439,1318.8331781176,5351.7328822507,524469.822460564,15.7559955076,
,Neonatal abstinence syndrome,18,54.0751644786,28.7222222222,517,1553.1588908583,28097.465352866,505754.376351588,15.1937506039,
,Opioid-related disorders,169,507.7057109382,4.5917159763,776,2331.2404241896,8019.3922149964,1355277.28433438,40.7149122581,
,Sedative-related disorders,17,51.0709886743,6.8235294118,116,348.4843933067,10480.1980733783,178163.367247431,5.3523407711,
,Stimulant-related disorders,34,102.1419773485,5.4705882353,186,558.7766996125,8205.332113151,278981.291847135,8.3810884684,
,Miscellaneous substances and addictive disorders,70,210.2923063058,4.4,308,925.2861477454,7165.1081218505,501557.568529533,15.0676711187,
Type of mental disorder,Anxiety disorders,746,2241.1151500586,5.1501340483,3842,11542.0434403821,10872.9844086607,8111246.36886088,243.676100846,
,Bipolar disorders,172,516.7182383513,6.2558139535,1076,3232.4931655,8653.8706178916,1488465.74627736,44.716127806,
,Depressive disorders,739,2220.085919428,5.2422192152,3874,11638.1770661219,11221.4124375522,8292623.79135112,249.124997487,
,"Disruptive, impulse-control, and conduct disorders",14,42.0584612612,6.1428571429,86,258.3591191757,4180.7385536427,58530.3397509973,1.758354305,
